time,voltage,speed,temperature,consumption,generation
Fri Apr 12 20:32:33 2019,113.1443533105911,124.92005205198596,45.97706977922688,0.4172614488736226,0.8996305470162103
Fri Apr 12 20:32:33 2019,108.76229865556449,54.46776677521786,47.47599810914777,-1.6990522763113507,0.08450570911261202
Fri Apr 12 20:32:34 2019,107.05943702353574,26.70204584751299,86.49521473729646,-3.196391138267858,0.9711679510433241
Fri Apr 12 20:32:34 2019,115.0436137602047,42.00605669291191,78.54895107809419,2.001296782692785,1.0436916735729143
Fri Apr 12 20:32:35 2019,111.39054554228512,94.54712542905153,56.81677021815918,2.738003999496822,0.9346256685860432
Fri Apr 12 20:32:35 2019,100.82963954253117,29.14390380881788,59.39792818574131,-0.983738201719027,1.155424746534608
Fri Apr 12 20:32:36 2019,82.56173609957598,106.5408018676067,39.22466527826184,0.032746526797639675,0.16192792692080685
Fri Apr 12 20:32:36 2019,117.81436318657235,44.3593864889665,27.46198013017377,-3.4668676334842354,0.5450739066938429
Fri Apr 12 20:32:37 2019,113.439614738644,139.85110580038003,40.48272304877635,-2.547305531380296,0.42677825831674837
Fri Apr 12 20:32:37 2019,96.26450501822309,8.602289431204134,104.98304260800347,-0.8385497707911309,0.620835387818888
Fri Apr 12 20:32:38 2019,115.81579466910091,105.13109229332713,51.36601895731472,0.28467075302937417,0.32881890910723044
Fri Apr 12 20:32:38 2019,118.56090835371248,42.64170792169356,50.338484012056455,0.2525915189998873,0.16060408479498803
Fri Apr 12 20:32:39 2019,86.41644145682262,87.0281520022725,45.38708054339983,2.94511133819175,0.6078670249731336
Fri Apr 12 20:32:39 2019,96.53900691577317,11.640341768456103,104.72966465245543,0.3808181292747239,0.2430661317568813
Fri Apr 12 20:32:40 2019,82.75366384378447,52.20510245207204,35.67405407041977,-3.7298592395239325,1.1186155468573056
Fri Apr 12 20:32:40 2019,107.00133909300342,136.58012979834115,76.11556036580197,1.3204039991223278,0.8350435823058364
Fri Apr 12 20:32:41 2019,117.59692909210798,127.27980323362449,69.00932723471632,0.9736225999153287,0.0014636775930824352
Fri Apr 12 20:32:41 2019,109.00484208687459,48.00822642571812,20.44427938124216,2.991033913532653,0.042301269705644094
Fri Apr 12 20:32:42 2019,109.37275984899603,15.040284075212929,55.49927179034748,0.7049099737947735,0.6540747925258115
Fri Apr 12 20:32:42 2019,99.50132209393209,42.976943238611184,95.80786912994346,-1.3053793791710557,0.928697272763447
Fri Apr 12 20:32:43 2019,92.60743582183679,112.21753791900908,77.13149678512823,0.3279113660761821,0.8253305946626757
Fri Apr 12 20:32:43 2019,88.40234296262201,9.796865755390305,116.49124632615369,-1.9530276703018226,0.45062905414900845
Fri Apr 12 20:32:44 2019,89.02231210653224,127.68313394456845,96.29917055353913,-3.8732081212339233,0.9475462264382812
Fri Apr 12 20:32:44 2019,85.85835420005198,130.06503476993325,27.522643554735396,-2.8849618635629897,0.05241056322141606
Fri Apr 12 20:32:45 2019,93.68710533699667,51.56383305782196,25.20016495315768,-2.1282999884578366,0.7572872001662864
Fri Apr 12 20:32:45 2019,117.13293271270076,58.674083634422594,115.8879614336318,-2.389464449476182,0.0898331491638817
Fri Apr 12 20:32:46 2019,104.19610576135838,131.1661808180054,68.87111336581178,-1.9033655226640578,0.9836029755269693
Fri Apr 12 20:32:46 2019,86.84679268221088,51.24894828510544,95.61853148235964,2.6310614306886846,1.0898224023733971
Fri Apr 12 20:32:47 2019,116.23831469282086,17.69265794611049,106.15353663755326,-2.055021427638888,1.0959966109851824
Fri Apr 12 20:32:47 2019,82.38208748835649,84.21882442262962,61.78277162911284,0.9024873049762991,1.1655394277887499
Fri Apr 12 20:32:48 2019,93.8971180418134,49.10295648633387,90.64699267998861,-1.483521607376458,0.1343767423666958
Fri Apr 12 20:32:48 2019,81.50618980904832,63.09562694557324,48.431148524846705,-3.145384852342965,0.7413761387040425
Fri Apr 12 20:34:52 2019,109.18009110099278,35.986275144105875,56.05611731120724,-2.7383557671086143,0.7327597640940657
Fri Apr 12 20:34:52 2019,113.92940267441209,104.40324879964842,22.839183549545275,-2.1315537293646445,0.8371704938602416
Fri Apr 12 20:34:53 2019,117.05700346438198,52.32137851619028,108.08586111070282,2.304739086378434,1.1776615230388163
Fri Apr 12 20:34:53 2019,104.59820904659189,140.71123796911348,57.39559236134763,-3.353013666219004,0.15950393106426491
Fri Apr 12 20:34:54 2019,113.91136202304483,127.8536215999517,85.2781367610529,-1.3310225207769255,1.0865506979930815
Fri Apr 12 20:34:54 2019,109.05998856028889,67.5079909957445,69.46526782259114,2.357119102156064,0.662601927180957
Fri Apr 12 20:34:55 2019,113.6671589927135,85.50540503328752,91.34499877003209,-1.8886225087416468,1.181230386896365
Fri Apr 12 20:34:55 2019,106.4409572465152,45.56976679478499,74.0406538636206,3.022957633599974,1.1014300085463422
Fri Apr 12 20:34:56 2019,115.21819692775404,61.53804296142204,30.898879827690156,-0.10246895002154588,0.21135013257528018
Fri Apr 12 20:34:56 2019,88.3031307733126,130.08260796821403,26.403580928124597,-3.54894500658302,0.4789150639141062
Fri Apr 12 20:34:57 2019,94.29969548706902,127.97896359249278,67.94533372497254,-0.4228932410426314,0.6857603809883303
Fri Apr 12 20:34:57 2019,106.3622039568271,68.0160951073138,72.18582317268627,-2.6315833085697315,0.7645623291444134
Fri Apr 12 20:34:58 2019,98.14615319721335,58.861217493326535,104.5870850704408,-3.2277904524077004,0.3267815342166998
Fri Apr 12 20:34:58 2019,113.11035152995333,97.22390055446306,39.07846261345072,-0.9253790137537417,0.7823474854467515
Fri Apr 12 20:34:59 2019,113.22883004762699,10.61013253557055,55.800370033927265,1.977098834113086,0.2511343247384988
Fri Apr 12 20:34:59 2019,106.26327217535021,12.95299421076127,81.21785390146601,-0.6817104420028155,0.17473900329579317
Fri Apr 12 20:35:00 2019,84.5418482123907,130.7045590390135,68.43122457404165,-0.17353203741165846,0.4104390070792057
Fri Apr 12 20:35:00 2019,87.89364163982637,141.5522525971629,61.708634124928565,-3.1386507993828348,0.8183821491527676
Fri Apr 12 20:35:01 2019,118.31232509689035,78.88397083248194,61.734761362971774,0.8481101766478911,0.04546358978632665
Fri Apr 12 20:35:01 2019,105.5956770942676,101.26635937991026,72.12553852875737,0.36546521920975206,0.00992944334082395
Fri Apr 12 20:35:02 2019,103.19297919229206,31.08762802059555,95.80166539920687,2.5578210960229484,0.5320942549334258
Fri Apr 12 20:35:02 2019,103.19822257838088,104.9690745761217,34.13514291333324,3.428304516504106,0.40781947955027303
Fri Apr 12 20:35:03 2019,119.70196393574683,120.9923878461894,73.39775415076338,-0.7611616801315151,0.43742938766452377
Fri Apr 12 20:35:03 2019,107.85118328370513,64.07217603138128,100.94332626272353,1.7856869935054958,0.8716297470018417
Fri Apr 12 20:35:04 2019,99.75680218612015,90.92097596819373,50.77286067692795,0.14153134448609617,1.1730615345611017
Fri Apr 12 20:35:04 2019,86.92328918209182,27.23493602560375,117.10896569566418,-2.2074197757051923,1.0920442589875081
Fri Apr 12 20:35:05 2019,108.54913861027342,15.827746002805466,63.15115857738202,-3.281082376823674,0.8272817999910012
Fri Apr 12 20:35:05 2019,92.69923345034118,14.073897978824784,48.89693714909002,-1.2052427449366085,0.2170994559682844
Fri Apr 12 20:35:06 2019,82.3320839412123,59.50025966853845,104.10114889460515,-3.7286346735003226,0.21969508996584772
Fri Apr 12 20:35:06 2019,87.6122147743294,9.641177295949433,42.13698255642963,0.7952699111597346,0.9872225911033927
Fri Apr 12 20:35:07 2019,94.1955044102846,36.83312700023654,47.34790131655317,1.936728274240905,1.0603368818171035
Fri Apr 12 20:35:07 2019,89.28160809837948,90.25918891163295,81.0562852395276,-1.0214090134700102,0.6911917993712494
Fri Apr 12 20:35:08 2019,116.3322406374662,79.37151216606803,91.51425520381599,-1.313945969060537,0.7946575349936579
Fri Apr 12 20:35:08 2019,82.37609772140912,15.378536161684424,37.8193538547214,-1.2788230418373914,1.1339688647323103
Fri Apr 12 20:35:09 2019,119.77784005143704,65.95859566716638,95.25395003518156,3.3827200059837335,0.31489662654836403
Fri Apr 12 20:35:09 2019,106.14003846677087,127.6487458109172,49.611626255141374,-0.12898197749856166,0.809584866853693
Fri Apr 12 20:35:10 2019,105.59486171853887,96.22806421186635,31.99647334854039,-0.23297601213397634,0.04342830378002427
Fri Apr 12 20:35:10 2019,104.4313909792136,145.08993573578329,61.49167778072999,3.2223884710101522,0.9982193331956707
Fri Apr 12 20:35:11 2019,101.19614309807088,108.93131977154285,66.10944621190521,3.185596258701075,0.7337668197655457
Fri Apr 12 20:35:11 2019,82.40759134676426,34.18386698555049,104.58838018375273,-1.8236298931407822,0.30197671370253376
Fri Apr 12 20:35:12 2019,103.13977428006044,121.82112674836733,110.57194571497806,0.05485786871038645,0.03756503563257452
Fri Apr 12 20:35:12 2019,95.63912057842266,25.975950546185167,88.47739962601719,2.145661134323083,0.5974629599502108
Fri Apr 12 20:35:13 2019,97.77316413561576,40.08367271147304,68.00835122744593,0.8279302892023157,1.0587030419192642
Fri Apr 12 20:35:13 2019,112.72864251437156,0.6580536964731487,60.933693452081386,0.08046967826433615,1.0098255835229506
Fri Apr 12 20:35:14 2019,94.51525477003501,136.3997870467443,67.17510903024063,-0.05795180267973876,0.681532125288031
Fri Apr 12 20:35:14 2019,106.61833610886367,73.08184608489924,110.58117398803168,3.758903786524032,0.9345855449176247
Fri Apr 12 20:35:15 2019,112.50812073026697,145.1572793791156,75.3270163507373,-1.4521320661107122,0.5595372504996392
Fri Apr 12 20:35:15 2019,85.265881516056,51.56035961789185,91.1143590760385,1.2123128339540123,1.142951584172404
Fri Apr 12 20:35:16 2019,108.77603215371971,47.178750222588704,72.04008984603747,2.8592657161888457,0.4695297336785494
Fri Apr 12 20:35:16 2019,101.56113397830404,140.64442045448172,81.29435972278065,-2.5481333750685637,1.0736967377625655
Fri Apr 12 20:35:17 2019,90.39326556969773,65.51698129538696,82.71013466340443,-0.9030098340528996,0.21180178666463237
Fri Apr 12 20:35:17 2019,99.65473677753485,50.49958798872379,101.176256831374,-3.5348541444178956,0.84623939282658
Fri Apr 12 20:35:18 2019,100.87278508589856,86.74869478421586,61.150576937633495,-3.917888528429671,0.3996065416339498
Fri Apr 12 20:35:18 2019,110.04857524911047,82.04534367354074,84.90626816136171,-1.6793858999330933,0.7935646678847943
Fri Apr 12 20:35:19 2019,99.9854786625929,146.30318408917296,81.55400899628935,1.498769133300737,0.8640412857166975
Fri Apr 12 20:35:19 2019,100.82702576402593,123.25446954019819,83.45017091112334,1.8166089363673361,1.190973731628119
Fri Apr 12 20:35:20 2019,111.42664830392312,127.84860264740537,21.25630854005817,-1.593886710352602,0.8870993014375995
Fri Apr 12 20:35:20 2019,102.33220856401545,127.58343210051427,78.4100234308701,0.7464337887801182,0.6085276657780306
Fri Apr 12 20:35:21 2019,112.26211703578653,58.80925602442602,53.978767099400756,1.9655152296689655,1.0499019684059683
Fri Apr 12 20:35:21 2019,95.34269714936188,2.463518035494716,110.36284071766183,-2.6522007026636683,0.5709515301937306
Fri Apr 12 20:35:22 2019,100.55987472922362,126.30164941491351,83.62330946023164,-2.601816073550581,0.021432973830474242
Fri Apr 12 20:35:22 2019,90.32136585930076,126.18767885302609,20.027153134007097,2.240866558135731,0.9607897139609836
Fri Apr 12 20:35:23 2019,90.60743245557649,57.17266613401325,62.40201386007283,3.9593082480688304,0.8479495089287479
Fri Apr 12 20:35:23 2019,83.36594287633017,15.084936036756968,29.08457870681233,3.9756105917516713,0.5489680807218635
Fri Apr 12 20:35:24 2019,99.42926943793958,137.3599329083033,42.99904520559862,-3.0420295783849287,0.4532735343225658
Fri Apr 12 20:35:24 2019,105.36703356255313,3.0312077232338366,94.57076941092141,-3.5888210211207534,0.22874892038147798
Fri Apr 12 20:35:25 2019,82.76303329202206,98.985296416676,115.87184149896726,-1.3706941037023066,0.9784770191774135
Fri Apr 12 20:35:25 2019,90.94765817573861,115.18125489617239,82.99712283689396,-2.5844719205197153,0.12619429450526143
Fri Apr 12 20:35:26 2019,103.36638149053137,8.221791650043519,45.340768340785644,0.0501852591017542,0.7688039602640933
Fri Apr 12 20:35:26 2019,101.2252879785623,19.744532231554246,38.134035115863725,0.9307481451683843,1.1612162225469305
Fri Apr 12 20:35:27 2019,117.7316574131172,140.89481459354394,69.2720560415192,3.1412691525416347,0.972308272771509
Fri Apr 12 20:35:27 2019,90.47012232227686,96.1250360442752,102.1194996751678,-0.009611611749324567,0.9008847899205819
Fri Apr 12 20:35:28 2019,119.6694257332137,12.22915542256986,32.900608996075306,-1.2611452931688625,0.5909891859086996
Fri Apr 12 20:35:28 2019,86.67430866540894,56.94636233168785,75.95810913140981,-1.8443275695624344,0.40817393705369187
Fri Apr 12 20:35:29 2019,108.81032905895904,68.40661044096997,28.210777647794032,-3.7483340540500203,0.8802317105352288
Fri Apr 12 20:35:29 2019,106.06805048778013,88.04493287560766,109.94512348142794,3.0562780216552765,0.18391024943995288
Fri Apr 12 20:35:30 2019,110.90327679059786,82.51081651464803,72.38366403242667,-0.15346267677394643,0.4594682493523631
Fri Apr 12 20:35:30 2019,111.21829216954532,119.89144219530833,117.69426774019377,-0.34002467819385185,0.150056867376159
Fri Apr 12 20:35:31 2019,89.36369053380226,8.661390952821918,114.93692162922233,3.143981035219314,0.43521132606274354
Fri Apr 12 20:35:31 2019,100.1192515713233,1.4352503975345654,53.70583317107177,-3.084038796972056,0.3754637730562355
Fri Apr 12 20:35:32 2019,107.95578184966067,92.25670348454788,91.2915895797235,2.464031086738225,0.9165283398353627
Fri Apr 12 20:35:32 2019,85.79020641490031,117.77722683092756,58.775817706818714,-2.421905732632805,0.8999314069877627
Fri Apr 12 20:35:33 2019,110.80402373046702,106.14941877445739,118.15592688674282,-0.978695733910552,1.0515372151051448
Fri Apr 12 20:35:33 2019,110.53754402997778,119.03983368012122,119.76854432940821,-0.31254374495423143,0.6255043472151024
Fri Apr 12 20:35:34 2019,114.47302507759787,108.37091523203068,88.22876935523144,-2.1407562099117268,0.05886530925608082
Fri Apr 12 20:35:34 2019,93.61106664067476,125.83342686356586,90.61592190241983,-2.4863052719503047,1.1493333322251744
Fri Apr 12 20:35:35 2019,101.23725058293232,35.8943984340834,87.75026418639555,2.7970696250444096,0.974110002893237
Fri Apr 12 20:35:35 2019,86.88244207787372,16.435023035924573,98.88524674727843,0.4948591395725215,0.843134694188136
Fri Apr 12 20:35:36 2019,94.79319520608635,82.12429431840805,109.01915210570286,-2.251198895841279,0.2358526039419664
Fri Apr 12 20:35:36 2019,106.90937402450741,73.25057067541773,59.80950503829672,3.7372204875060566,1.041074353850088
Fri Apr 12 20:35:37 2019,99.50287773774649,70.72728640594586,86.82458904805219,3.3116151325149206,0.5239712664612864
Fri Apr 12 20:35:37 2019,89.84376775660066,27.477042365480543,119.66532590871094,0.19089878768128266,0.33353965119192613
Fri Apr 12 20:35:38 2019,102.99391670982702,20.207678287697977,46.08990476871209,1.5366922073073601,0.932422470602374
Fri Apr 12 20:35:38 2019,105.10941238149861,4.132597343513245,113.20225877414468,-2.2274879735704687,0.5996164393167718
Fri Apr 12 20:35:39 2019,100.99589205705905,149.25696352043826,63.31295364089467,0.5759034534315681,0.08444249818165543
Fri Apr 12 20:35:39 2019,107.33323825517576,26.571420158473575,94.80678936284406,3.207069821624737,0.40290024363340887
Fri Apr 12 20:35:40 2019,107.87675691722478,79.54197866996537,50.11862519750211,-2.169202771549492,0.7983211374734146
Fri Apr 12 20:35:40 2019,95.03375646064491,87.28201039871435,105.64033321822194,3.6533753971254272,0.05390511978387837
Fri Apr 12 20:35:41 2019,87.75090521243735,60.02559643431823,34.10017037083764,-1.2099662914140286,0.12782050202418613
Fri Apr 12 20:35:42 2019,86.2134865230276,41.389108005659295,40.5127390704636,-2.535905155891939,0.3481817610632631
Fri Apr 12 20:35:42 2019,115.54961929287707,3.6020130027357045,37.052483513085924,1.6187892872620209,0.7099039834671127
Fri Apr 12 20:35:43 2019,86.33340280309659,23.668211064651683,95.85501919696195,2.157681494766992,1.0601632964709018
Fri Apr 12 20:35:43 2019,111.69648645239735,117.98250759361642,54.62964986325778,3.9881399116209773,0.3370090496301799
Fri Apr 12 20:35:44 2019,115.9177746820954,148.74879280643714,25.93798551638135,1.4167187589744117,0.28986587285284193
Fri Apr 12 20:35:44 2019,82.65230737634315,37.38671622040087,57.5909702307739,-3.259655254085189,0.2976889628977192
Fri Apr 12 20:35:45 2019,82.43736581488723,59.124447896217376,106.06027402702779,-0.5514916582411953,0.8133543523457991
Fri Apr 12 20:35:45 2019,83.17448351666356,71.3198108587053,26.820175786049564,2.733526114892932,0.36072441614163553
Fri Apr 12 20:35:46 2019,92.55549479038278,97.07500082097377,39.85994227330306,-0.01635714182079262,0.8362750415811452
Fri Apr 12 20:35:46 2019,103.30164602486461,21.303643391331484,71.0190705579636,-3.9676271022605603,0.4411694716463337
Fri Apr 12 20:35:47 2019,90.3742290866725,62.21931097956608,20.986181027014275,-1.979423787063725,0.9186368225278652
Fri Apr 12 20:35:47 2019,84.21404663483456,54.893476073590385,74.14977142488425,-1.2854548420960308,0.565937566529866
Fri Apr 12 20:35:48 2019,85.62741547860209,54.712526587755285,68.65620059038355,3.070524980790082,1.0195430927134026
Fri Apr 12 20:35:48 2019,118.59272604768071,47.413403777551174,86.12192345942874,-3.0569034889384072,0.9400554576753818
Fri Apr 12 20:35:49 2019,117.3551126398485,63.28233719372375,60.53670778715307,-1.369925963729286,0.42406690440139905
Fri Apr 12 20:35:49 2019,96.40006107914633,40.0841601040633,96.27726543228317,-1.6968484023985884,0.5938159329052121
Fri Apr 12 20:35:50 2019,108.4731759924039,13.47068107369847,65.5532298131651,2.7854382974872065,0.06619089339193067
Fri Apr 12 20:35:50 2019,83.39982039384019,32.36572107007513,105.1094830805092,-3.864374031058315,0.2437320405934486
Fri Apr 12 20:35:51 2019,80.06041896126165,124.90974214006714,88.53958525062052,0.09198139520086812,1.0505549752370267
Fri Apr 12 20:35:51 2019,93.69760498302216,21.575579027548898,82.67839939755817,-3.7468563293121084,0.5175059848243909
Fri Apr 12 20:35:52 2019,84.05661143055929,81.35942806118156,69.62302527302518,3.9313611145787615,1.0228526080565306
Fri Apr 12 20:35:52 2019,83.69964866645248,133.13385866752998,45.70754636266729,-2.135651489485518,0.4381545119936852
Fri Apr 12 20:35:53 2019,98.98036497189149,129.2041725249242,112.25317531979005,-0.2687940055564324,0.39988928135218443
Fri Apr 12 20:35:53 2019,99.81373975181174,44.73720214495566,57.53520310641888,-1.3018859118328372,0.35677079721529276
Fri Apr 12 20:35:54 2019,105.43583852173109,70.42725193243965,37.20532590536284,-3.4586799023762165,0.10396688872332698
Fri Apr 12 20:35:54 2019,111.37766217714736,111.73797931606806,32.56160240191867,0.6877352711230618,0.07085963974408722
Fri Apr 12 20:35:55 2019,117.90671692673118,23.390898893337653,37.09461083321201,3.8464302285585683,1.0370509994064538
Fri Apr 12 20:35:55 2019,82.97313143373279,133.32266313471285,83.22462366738245,0.7363629864731056,1.08170876558983
Fri Apr 12 20:35:56 2019,104.34905151536462,91.85173063712718,71.88173965052462,-2.7611578711908376,0.5687508460090986
Fri Apr 12 20:35:56 2019,113.20557400982993,23.75421236679236,110.04677859953027,-3.077013682602707,0.5493775031660733
Fri Apr 12 20:35:57 2019,114.76229389303514,124.59906579057736,92.43855722586649,-1.73602662953836,0.04268210441238551
Fri Apr 12 20:35:57 2019,88.12279588520013,48.73302670459405,33.0545303056406,-2.871988640723215,0.536367714301202
Fri Apr 12 20:35:58 2019,104.65561998660661,97.42492154762027,66.3216367293206,-3.861951962211978,0.17689441200848885
Fri Apr 12 20:35:58 2019,95.40560803194167,6.176645758577587,118.65395921344518,2.5699664497311874,0.242953244784478
Fri Apr 12 20:35:59 2019,84.5048793896603,139.1245960006218,84.70123683332861,0.13903331345337033,1.0985762198609197
Fri Apr 12 20:35:59 2019,106.29991680009766,115.9658298944682,114.52103571273925,2.705913376629683,0.07504628961758594
Fri Apr 12 20:36:00 2019,82.22211790957708,50.53868771806085,64.32375625756514,1.635324219576245,0.5587854919791078
Fri Apr 12 20:36:00 2019,89.45057101252803,129.33227721087823,63.99245751408567,0.2085805292983105,0.801404739903722
Fri Apr 12 20:36:01 2019,95.57960355750288,61.19402904313242,67.1579209579233,2.0935319444242326,0.2494432718883578
Fri Apr 12 20:36:01 2019,109.73372686285721,86.59182245237461,45.30528180920989,-3.6741909885475517,0.5206544458968471
Fri Apr 12 20:41:34 2019,105.04791752607203,40.20015221079142,58.31932908106837,-1.3584504790038396,0.15311532708277767
Fri Apr 12 20:41:35 2019,89.69846884101003,113.41064198638239,40.59826063158078,-0.09145558621114169,0.7342493912222502
Fri Apr 12 20:41:36 2019,105.2489343535666,19.56960330173582,103.01839468081191,-1.131828068349595,0.5704860321923466
Fri Apr 12 20:41:37 2019,81.89031988258495,59.656114822588755,42.90554202072208,3.9307205650673795,0.08110729773103653
Fri Apr 12 20:41:38 2019,107.66596281312934,144.4966762891898,75.99039081046507,-0.03776254590117745,0.7869747490199759
Fri Apr 12 20:41:39 2019,98.57472102296867,83.60465131768811,36.983188420934404,-3.7738939049378653,0.2637685264093007
Fri Apr 12 20:41:40 2019,88.70516198137747,29.619974564097433,32.42426825087428,-2.021229050997521,0.8303755949378656
Fri Apr 12 20:41:41 2019,88.00271872478315,94.52586515225448,93.97302998203423,-3.8584170107741578,0.32889427297651375
Fri Apr 12 20:41:42 2019,102.05395851411029,8.129245890346581,97.0895553667092,2.753413955565681,0.8380302626353954
Fri Apr 12 20:41:43 2019,92.8513585814103,101.70951367899961,26.326456092483102,-2.5252449196728364,1.1735039377485845
Fri Apr 12 20:41:44 2019,95.70964709075564,42.3587021900414,97.5414421375758,1.02287372971779,0.8270619990931616
Fri Apr 12 20:42:38 2019,94.52098460666801,67.86317860501524,105.90750197161942,-3.8481982502564405,0.6554706847463238
Fri Apr 12 20:42:39 2019,112.74355434063946,26.605421768607307,119.9802501516897,0.6603021814851138,0.6847718633368401
